county,county_name,site,year,aadt
12,Lee,5067,1998,12500
12,Lee,5067,1999,15000
12,Lee,5067,2000,16000
12,Lee,5067,2001,16000
12,Lee,5067,2002,12000
12,Lee,5067,2003,14000
12,Lee,5067,2004,10500
12,Lee,5067,2005,16500
12,Lee,5067,2006,18000
12,Lee,5067,2007,18500
12,Lee,5067,2008,14000
12,Lee,5067,2009,13500
12,Lee,5067,2010,13000
12,Lee,5067,2011,12500
12,Lee,5067,2012,14000
12,Lee,5067,2013,17000
12,Lee,5067,2014,18000
12,Lee,5067,2015,15500
12,Lee,5067,2016,17500
12,Lee,5067,2017,17500
12,Lee,5067,2018,16000
12,Lee,5067,2019,15000
12,Lee,5067,2020,16000
12,Lee,5067,2021,22000
12,Lee,5067,2022,23000
12,Lee,5067,2023,24000
12,Lee,5067,2024,24500
12,Lee,5067,2025,25000
12,Lee,5068,1994,6800
12,Lee,5068,1995,8000
12,Lee,5068,1996,10500
12,Lee,5068,1997,9700
12,Lee,5068,1998,11500
12,Lee,5068,1999,12000
12,Lee,5068,2000,13000
12,Lee,5068,2001,13000
12,Lee,5068,2002,11500
12,Lee,5068,2003,12000
12,Lee,5068,2004,14500
12,Lee,5068,2005,14000
12,Lee,5068,2006,17500
12,Lee,5068,2007,18000
12,Lee,5068,2008,11500
12,Lee,5068,2009,13000
12,Lee,5068,2010,12500
12,Lee,5068,2011,12000
12,Lee,5068,2012,13500
12,Lee,5068,2013,16000
12,Lee,5068,2014,17000
12,Lee,5068,2015,16000
12,Lee,5068,2016,17000
12,Lee,5068,2017,17500
12,Lee,5068,2018,16000
12,Lee,5068,2019,13000
12,Lee,5068,2020,17000
12,Lee,5068,2021,23000
12,Lee,5068,2022,23500
12,Lee,5068,2023,25000
12,Lee,5068,2024,25500
12,Lee,5068,2025,26500
12,Lee,5069,1995,9000
12,Lee,5069,1996,11000
12,Lee,5069,1997,10500
12,Lee,5069,1998,12000
12,Lee,5069,1999,14000
12,Lee,5069,2000,15000
12,Lee,5069,2001,15000
12,Lee,5069,2002,11500
12,Lee,5069,2003,14500
12,Lee,5069,2004,14500
12,Lee,5069,2005,15000
12,Lee,5069,2006,18000
12,Lee,5069,2007,18500
12,Lee,5069,2008,12000
12,Lee,5069,2009,13000
12,Lee,5069,2010,12500
12,Lee,5069,2011,12000
12,Lee,5069,2012,13500
12,Lee,5069,2013,15500
12,Lee,5069,2014,16500
12,Lee,5069,2015,15500
12,Lee,5069,2016,17000
12,Lee,5069,2017,17500
12,Lee,5069,2018,20500
12,Lee,5069,2019,15500
12,Lee,5069,2020,17000
12,Lee,5069,2021,22000
12,Lee,5069,2022,23000
12,Lee,5069,2023,24500
12,Lee,5069,2024,25000
12,Lee,5069,2025,25500
12,Lee,5070,1995,7000
12,Lee,5070,1996,9800
12,Lee,5070,1997,10500
12,Lee,5070,1998,9500
12,Lee,5070,1999,10000
12,Lee,5070,2000,10500
12,Lee,5070,2001,10500
12,Lee,5070,2002,9200
12,Lee,5070,2003,10500
12,Lee,5070,2004,12000
12,Lee,5070,2005,20000
12,Lee,5070,2006,13500
12,Lee,5070,2007,17000
12,Lee,5070,2008,11000
12,Lee,5070,2009,11500
12,Lee,5070,2010,11000
12,Lee,5070,2011,11000
12,Lee,5070,2012,11000
12,Lee,5070,2013,11000
12,Lee,5070,2014,13000
12,Lee,5070,2015,10000
12,Lee,5070,2016,15500
12,Lee,5070,2017,14000
12,Lee,5070,2018,13500
12,Lee,5070,2019,13500
12,Lee,5070,2020,14500
12,Lee,5070,2021,18000
12,Lee,5070,2022,29500
12,Lee,5070,2023,23500
12,Lee,5070,2024,24000
12,Lee,5070,2025,24500
12,Lee,5071,1995,11000
12,Lee,5071,1999,16000
12,Lee,5071,2000,15000
12,Lee,5071,2001,15500
12,Lee,5071,2002,17500
12,Lee,5071,2003,16500
12,Lee,5071,2004,18000
12,Lee,5071,2005,19000
12,Lee,5071,2006,21000
12,Lee,5071,2007,22000
12,Lee,5071,2008,14500
12,Lee,5071,2009,14500
12,Lee,5071,2010,14000
12,Lee,5071,2011,15500
12,Lee,5071,2012,15000
12,Lee,5071,2013,15000
12,Lee,5071,2014,17500
12,Lee,5071,2015,16000
12,Lee,5071,2016,16000
12,Lee,5071,2017,19000
12,Lee,5071,2018,18500
12,Lee,5071,2019,17500
12,Lee,5071,2020,18000
12,Lee,5071,2021,22000
12,Lee,5071,2022,23000
12,Lee,5071,2023,25500
12,Lee,5071,2024,26000
12,Lee,5071,2025,26500
12,Lee,5072,1995,17900
12,Lee,5072,1996,16700
12,Lee,5072,1997,16400
12,Lee,5072,1998,19700
12,Lee,5072,1999,18700
12,Lee,5072,2000,21500
12,Lee,5072,2001,21500
12,Lee,5072,2002,21500
12,Lee,5072,2003,21500
12,Lee,5072,2004,23000
12,Lee,5072,2005,24500
12,Lee,5072,2006,22500
12,Lee,5072,2007,23500
12,Lee,5072,2008,16000
12,Lee,5072,2009,14100
12,Lee,5072,2010,12800
12,Lee,5072,2011,12600
12,Lee,5072,2012,10800
12,Lee,5072,2013,11300
12,Lee,5072,2014,12000
12,Lee,5072,2015,12700
12,Lee,5072,2016,6800
12,Lee,5072,2017,6800
12,Lee,5072,2018,6100
12,Lee,5072,2019,6800
12,Lee,5072,2020,5600
12,Lee,5072,2021,6000
12,Lee,5072,2022,6500
12,Lee,5072,2023,6900
12,Lee,5072,2024,7100
12,Lee,5072,2025,75000
12,Lee,5073,1996,24500
12,Lee,5073,1997,25000
12,Lee,5073,1998,25500
12,Lee,5073,1999,25500
12,Lee,5073,2000,27500
12,Lee,5073,2001,29000
12,Lee,5073,2002,26500
12,Lee,5073,2003,28000
12,Lee,5073,2004,31000
12,Lee,5073,2005,30000
12,Lee,5073,2006,34000
12,Lee,5073,2007,36000
12,Lee,5073,2008,21500
12,Lee,5073,2009,22000
12,Lee,5073,2010,22000
12,Lee,5073,2011,22000
12,Lee,5073,2012,20900
12,Lee,5073,2013,21000
12,Lee,5073,2014,21500
12,Lee,5073,2015,21500
12,Lee,5073,2016,23500
12,Lee,5073,2017,22500
12,Lee,5073,2018,24500
12,Lee,5073,2019,24500
12,Lee,5073,2020,22500
12,Lee,5073,2021,24500
12,Lee,5073,2022,28000
12,Lee,5073,2023,29000
12,Lee,5073,2024,28000
12,Lee,5073,2025,25000
12,Lee,5074,1995,5000
12,Lee,5074,2010,8900
12,Lee,5074,2011,9100
12,Lee,5074,2012,8800
12,Lee,5074,2013,9000
12,Lee,5074,2014,9200
12,Lee,5074,2015,11000
12,Lee,5074,2016,11400
12,Lee,5074,2017,12900
12,Lee,5074,2018,11500
12,Lee,5074,2019,11900
12,Lee,5074,2020,11700
12,Lee,5074,2021,14800
12,Lee,5074,2022,15500
12,Lee,5074,2023,15900
12,Lee,5074,2024,17100
12,Lee,5074,2025,21500
12,Lee,5075,1995,21000
12,Lee,5075,1996,20000
12,Lee,5075,1997,21500
12,Lee,5075,1998,21500
12,Lee,5075,1999,19200
12,Lee,5075,2000,25000
12,Lee,5075,2001,26500
12,Lee,5075,2002,27000
12,Lee,5075,2003,28000
12,Lee,5075,2004,30000
12,Lee,5075,2005,28500
12,Lee,5075,2006,29500
12,Lee,5075,2007,30000
12,Lee,5075,2008,29000
12,Lee,5075,2009,29000
12,Lee,5075,2010,29500
12,Lee,5075,2011,30500
12,Lee,5075,2012,31500
12,Lee,5075,2013,33000
12,Lee,5075,2014,33000
12,Lee,5075,2015,34500
12,Lee,5075,2016,33000
12,Lee,5075,2017,32000
12,Lee,5075,2018,33000
12,Lee,5075,2019,35500
12,Lee,5075,2020,32000
12,Lee,5075,2021,32000
12,Lee,5075,2022,32000
12,Lee,5075,2023,33000
12,Lee,5075,2024,28000
12,Lee,5075,2025,28000
12,Lee,5076,1996,13400
12,Lee,5076,1997,13300
12,Lee,5076,1998,12700
12,Lee,5076,1999,13300
12,Lee,5076,2000,13200
12,Lee,5076,2001,13200
12,Lee,5076,2002,10400
12,Lee,5076,2003,17700
12,Lee,5076,2004,21500
12,Lee,5076,2005,25500
12,Lee,5076,2006,27500
12,Lee,5076,2007,26000
12,Lee,5076,2008,26500
12,Lee,5076,2009,23500
12,Lee,5076,2010,24000
12,Lee,5076,2011,25500
12,Lee,5076,2012,24500
12,Lee,5076,2013,26000
12,Lee,5076,2014,25000
12,Lee,5076,2015,30500
12,Lee,5076,2016,31500
12,Lee,5076,2017,32500
12,Lee,5076,2018,33500
12,Lee,5076,2019,33500
12,Lee,5076,2020,32500
12,Lee,5076,2021,34000
12,Lee,5076,2022,42000
12,Lee,5076,2023,40500
12,Lee,5076,2024,38500
12,Lee,5076,2025,39500
12,Lee,5078,1996,30000
12,Lee,5078,1997,29500
12,Lee,5078,1998,30000
12,Lee,5078,1999,29500
12,Lee,5078,2000,29500
